"coexpression","coexpression_transferred","combined_score","cooccurence","database","database_transferred","experiments","experiments_transferred","fusion","homology","interaction","name","neighborhood","neighborhood_transferred","protein1","protein2","selected","shared interaction","shared name","textmining","textmining_transferred"
"229","62","288","0","0","0","0","0","0","0","interacts with","CBR4 (interacts with) NDUFV2","0","0","9606.ENSP00000303525","9606.ENSP00000327268","false","interacts with","CBR4 (interacts with) NDUFV2","58","79"
"44","137","191","0","0","0","0","0","0","0","interacts with","TIMM8A (interacts with) NDUFA7","0","0","9606.ENSP00000361993","9606.ENSP00000301457","false","interacts with","TIMM8A (interacts with) NDUFA7","0","99"
"94","238","280","0","0","0","0","0","0","0","interacts with","MRPL55 (interacts with) NDUFA12","0","0","9606.ENSP00000403614","9606.ENSP00000330737","false","interacts with","MRPL55 (interacts with) NDUFA12","0","0"
"0","115","479","0","0","0","0","185","0","0","interacts with","UQCRHL (interacts with) NDUFA12","0","0","9606.ENSP00000485401","9606.ENSP00000330737","false","interacts with","UQCRHL (interacts with) NDUFA12","0","336"
"89","344","858","0","0","0","0","756","0","0","interacts with","APOO (interacts with) NDUFV2","0","0","9606.ENSP00000368528","9606.ENSP00000327268","false","interacts with","APOO (interacts with) NDUFV2","120","67"
"160","184","640","0","0","0","0","246","0","0","interacts with","PDHX (interacts with) NDUFV2","0","0","9606.ENSP00000227868","9606.ENSP00000327268","false","interacts with","PDHX (interacts with) NDUFV2","155","303"
"0","53","193","0","0","0","0","183","0","0","interacts with","IREB2 (interacts with) NDUFA12","0","0","9606.ENSP00000258886","9606.ENSP00000330737","false","interacts with","IREB2 (interacts with) NDUFA12","0","0"
"185","0","727","0","0","0","679","0","0","0","interacts with","MTCH2 (interacts with) NDUFA12","0","0","9606.ENSP00000303222","9606.ENSP00000330737","false","interacts with","MTCH2 (interacts with) NDUFA12","0","0"
"158","52","294","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) ATP5S","0","0","9606.ENSP00000327268","9606.ENSP00000308334","false","interacts with","NDUFV2 (interacts with) ATP5S","164","67"
"111","63","200","0","0","0","0","0","0","0","interacts with","PSMB3 (interacts with) NDUFV2","0","0","9606.ENSP00000483688","9606.ENSP00000327268","false","interacts with","PSMB3 (interacts with) NDUFV2","117","0"
"183","0","189","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) ATP5S","0","0","9606.ENSP00000330737","9606.ENSP00000308334","false","interacts with","NDUFA12 (interacts with) ATP5S","0","49"
"0","185","185","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) MRPL34","0","0","9606.ENSP00000330737","9606.ENSP00000252602","false","interacts with","NDUFA12 (interacts with) MRPL34","0","0"
"88","239","276","0","0","0","0","0","0","0","interacts with","TIMM23 (interacts with) NDUFA12","0","0","9606.ENSP00000464522","9606.ENSP00000330737","false","interacts with","TIMM23 (interacts with) NDUFA12","0","0"
"207","123","994","0","900","0","800","247","0","0","interacts with","NDUFA7 (interacts with) NDUFB1","0","0","9606.ENSP00000301457","9606.ENSP00000330787","false","interacts with","NDUFA7 (interacts with) NDUFB1","556","0"
"0","157","156","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) MRPL34","0","0","9606.ENSP00000301457","9606.ENSP00000252602","false","interacts with","NDUFA7 (interacts with) MRPL34","0","0"
"0","275","683","0","0","0","0","534","0","0","interacts with","NMRAL1 (interacts with) NDUFV2","0","0","9606.ENSP00000458762","9606.ENSP00000327268","false","interacts with","NMRAL1 (interacts with) NDUFV2","0","139"
"303","125","993","0","900","0","800","247","0","0","interacts with","NDUFV2 (interacts with) NDUFB1","0","0","9606.ENSP00000327268","9606.ENSP00000330787","false","interacts with","NDUFV2 (interacts with) NDUFB1","402","0"
"369","615","997","0","900","0","800","231","0","0","interacts with","NDUFA12 (interacts with) NDUFB1","0","0","9606.ENSP00000330737","9606.ENSP00000330787","false","interacts with","NDUFA12 (interacts with) NDUFB1","503","0"
"76","0","234","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) MRPL34","0","0","9606.ENSP00000327268","9606.ENSP00000252602","false","interacts with","NDUFV2 (interacts with) MRPL34","147","107"
"0","0","189","0","0","0","117","0","0","0","interacts with","TACO1 (interacts with) NDUFA12","0","0","9606.ENSP00000258975","9606.ENSP00000330737","false","interacts with","TACO1 (interacts with) NDUFA12","120","0"
"145","184","286","0","0","0","0","0","0","0","interacts with","MRPL39 (interacts with) NDUFV2","0","60","9606.ENSP00000305682","9606.ENSP00000327268","false","interacts with","MRPL39 (interacts with) NDUFV2","0","0"
"0","396","661","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) COX6A2","0","0","9606.ENSP00000327268","9606.ENSP00000287490","false","interacts with","NDUFV2 (interacts with) COX6A2","262","302"
"0","153","471","0","0","0","0","388","0","0","interacts with","NDUFA7 (interacts with) APOBEC3A","0","0","9606.ENSP00000301457","9606.ENSP00000384359","false","interacts with","NDUFA7 (interacts with) APOBEC3A","0","63"
"0","880","930","0","0","0","0","215","0","0","interacts with","NDUFA7 (interacts with) COX6A2","0","0","9606.ENSP00000301457","9606.ENSP00000287490","false","interacts with","NDUFA7 (interacts with) COX6A2","307","60"
"332","867","999","0","900","0","981","789","0","0","interacts with","NDUFA12 (interacts with) NDUFA5","0","0","9606.ENSP00000330737","9606.ENSP00000417142","false","interacts with","NDUFA12 (interacts with) NDUFA5","566","549"
"0","417","508","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) ATP5MF-PTCD1","0","0","9606.ENSP00000330737","9606.ENSP00000400168","false","interacts with","NDUFA12 (interacts with) ATP5MF-PTCD1","0","192"
"0","818","960","0","0","0","0","735","0","0","interacts with","NDUFA12 (interacts with) COX6A2","0","0","9606.ENSP00000330737","9606.ENSP00000287490","false","interacts with","NDUFA12 (interacts with) COX6A2","219","84"
"215","62","232","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) LAMTOR2","0","0","9606.ENSP00000330737","9606.ENSP00000357288","false","interacts with","NDUFA12 (interacts with) LAMTOR2","0","0"
"184","652","999","0","900","0","818","895","0","0","interacts with","NDUFA7 (interacts with) NDUFA5","0","0","9606.ENSP00000301457","9606.ENSP00000417142","false","interacts with","NDUFA7 (interacts with) NDUFA5","557","243"
"738","918","999","0","900","0","800","941","0","0","interacts with","NDUFV2 (interacts with) NDUFA5","0","0","9606.ENSP00000327268","9606.ENSP00000417142","false","interacts with","NDUFV2 (interacts with) NDUFA5","605","148"
"113","109","175","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) LAMTOR2","0","0","9606.ENSP00000327268","9606.ENSP00000357288","false","interacts with","NDUFV2 (interacts with) LAMTOR2","0","0"
"69","158","187","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) PSMB3","0","0","9606.ENSP00000301457","9606.ENSP00000483688","false","interacts with","NDUFA7 (interacts with) PSMB3","45","43"
"0","167","594","0","0","0","0","533","0","0","interacts with","NDUFA12 (interacts with) APOBEC3A","0","0","9606.ENSP00000330737","9606.ENSP00000384359","false","interacts with","NDUFA12 (interacts with) APOBEC3A","0","0"
"0","167","594","0","0","0","0","533","0","0","interacts with","APOBEC3A (interacts with) NDUFA12","0","0","9606.ENSP00000384359","9606.ENSP00000330737","false","interacts with","APOBEC3A (interacts with) NDUFA12","0","0"
"99","146","197","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) LAMTOR2","0","0","9606.ENSP00000301457","9606.ENSP00000357288","false","interacts with","NDUFA7 (interacts with) LAMTOR2","0","0"
"0","0","233","0","0","0","0","0","0","0","interacts with","PIK3CA (interacts with) APOBEC3A","0","0","9606.ENSP00000263967","9606.ENSP00000384359","false","interacts with","PIK3CA (interacts with) APOBEC3A","233","42"
"0","344","563","0","0","0","0","248","0","0","interacts with","NDUFV2 (interacts with) ATP5MF-PTCD1","0","0","9606.ENSP00000327268","9606.ENSP00000400168","false","interacts with","NDUFV2 (interacts with) ATP5MF-PTCD1","0","186"
"54","214","224","0","0","0","0","0","0","0","interacts with","MRPL48 (interacts with) NDUFA12","0","0","9606.ENSP00000308717","9606.ENSP00000330737","false","interacts with","MRPL48 (interacts with) NDUFA12","0","0"
"0","166","434","0","0","0","0","346","0","0","interacts with","NDUFV2 (interacts with) APOBEC3A","0","0","9606.ENSP00000327268","9606.ENSP00000384359","false","interacts with","NDUFV2 (interacts with) APOBEC3A","0","47"
"220","90","429","0","0","0","0","0","0","0","interacts with","ETFA (interacts with) NDUFV2","0","0","9606.ENSP00000452762","9606.ENSP00000327268","false","interacts with","ETFA (interacts with) NDUFV2","134","181"
"111","63","200","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) PSMB3","0","0","9606.ENSP00000327268","9606.ENSP00000483688","false","interacts with","NDUFV2 (interacts with) PSMB3","117","0"
"0","110","180","0","0","0","117","0","0","0","interacts with","NDUFA12 (interacts with) ICT1","0","0","9606.ENSP00000330737","9606.ENSP00000301585","false","interacts with","NDUFA12 (interacts with) ICT1","0","0"
"0","296","531","0","0","0","0","249","0","0","interacts with","NDUFA7 (interacts with) ATP5MF-PTCD1","0","0","9606.ENSP00000301457","9606.ENSP00000400168","false","interacts with","NDUFA7 (interacts with) ATP5MF-PTCD1","0","185"
"146","351","638","0","0","0","0","368","0","0","interacts with","DLD (interacts with) NDUFV2","0","0","9606.ENSP00000205402","9606.ENSP00000327268","false","interacts with","DLD (interacts with) NDUFV2","67","64"
"110","651","676","0","0","0","0","0","0","0","interacts with","MRPL13 (interacts with) NDUFA12","0","0","9606.ENSP00000306548","9606.ENSP00000330737","false","interacts with","MRPL13 (interacts with) NDUFA12","0","0"
"0","505","544","0","0","0","117","0","0","0","interacts with","NDUFA7 (interacts with) ICT1","0","0","9606.ENSP00000301457","9606.ENSP00000301585","false","interacts with","NDUFA7 (interacts with) ICT1","0","0"
"0","184","236","0","0","0","0","0","0","0","interacts with","GLRX5 (interacts with) NDUFV2","0","0","9606.ENSP00000328570","9606.ENSP00000327268","false","interacts with","GLRX5 (interacts with) NDUFV2","103","0"
"154","214","577","0","0","0","0","249","0","0","interacts with","IDH3B (interacts with) NDUFV2","0","0","9606.ENSP00000370223","9606.ENSP00000327268","false","interacts with","IDH3B (interacts with) NDUFV2","183","124"
"83","140","183","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) PSMB3","0","0","9606.ENSP00000330737","9606.ENSP00000483688","false","interacts with","NDUFA12 (interacts with) PSMB3","0","48"
"119","62","215","0","0","0","117","0","0","0","interacts with","NDUFV2 (interacts with) ICT1","0","52","9606.ENSP00000327268","9606.ENSP00000301585","false","interacts with","NDUFV2 (interacts with) ICT1","0","0"
"0","62","220","0","0","0","0","0","0","0","interacts with","LYRM7 (interacts with) NDUFV2","0","0","9606.ENSP00000368688","9606.ENSP00000327268","false","interacts with","LYRM7 (interacts with) NDUFV2","203","0"
"0","62","310","0","0","0","0","0","0","0","interacts with","ATPAF2 (interacts with) NDUFV2","0","0","9606.ENSP00000417190","9606.ENSP00000327268","false","interacts with","ATPAF2 (interacts with) NDUFV2","290","48"
"0","0","835","0","720","0","0","0","0","0","interacts with","FOXRED1 (interacts with) NDUFV2","0","0","9606.ENSP00000263578","9606.ENSP00000327268","false","interacts with","FOXRED1 (interacts with) NDUFV2","438","0"
"0","0","177","0","0","0","0","139","0","0","interacts with","TLR9 (interacts with) PIK3CA","0","0","9606.ENSP00000353874","9606.ENSP00000263967","false","interacts with","TLR9 (interacts with) PIK3CA","84","0"
"0","66","666","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) ATPAF2","0","0","9606.ENSP00000301457","9606.ENSP00000417190","false","interacts with","NDUFA7 (interacts with) ATPAF2","267","552"
"0","0","170","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) DUOX1","0","0","9606.ENSP00000301457","9606.ENSP00000317997","false","interacts with","NDUFA7 (interacts with) DUOX1","71","144"
"0","0","160","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) DUOX1","0","0","9606.ENSP00000327268","9606.ENSP00000317997","false","interacts with","NDUFV2 (interacts with) DUOX1","60","144"
"47","0","676","0","600","0","117","0","0","0","interacts with","ACAD9 (interacts with) NDUFA7","0","0","9606.ENSP00000312618","9606.ENSP00000301457","false","interacts with","ACAD9 (interacts with) NDUFA7","124","72"
"88","146","187","0","0","0","0","0","0","0","interacts with","PSMB6 (interacts with) NDUFA12","0","0","9606.ENSP00000270586","9606.ENSP00000330737","false","interacts with","PSMB6 (interacts with) NDUFA12","0","0"
"0","235","593","0","0","0","0","348","0","0","interacts with","UQCRHL (interacts with) NDUFA7","0","0","9606.ENSP00000485401","9606.ENSP00000301457","false","interacts with","UQCRHL (interacts with) NDUFA7","0","250"
"202","136","632","0","0","0","0","510","0","0","interacts with","DGUOK (interacts with) NDUFV2","0","0","9606.ENSP00000264093","9606.ENSP00000327268","false","interacts with","DGUOK (interacts with) NDUFV2","0","0"
"0","62","310","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) ATPAF2","0","0","9606.ENSP00000327268","9606.ENSP00000417190","false","interacts with","NDUFV2 (interacts with) ATPAF2","290","48"
"187","79","264","0","0","0","0","0","0","0","interacts with","HSPE1 (interacts with) NDUFV2","0","0","9606.ENSP00000233893","9606.ENSP00000327268","false","interacts with","HSPE1 (interacts with) NDUFV2","97","0"
"111","125","188","0","0","0","0","0","0","0","interacts with","PSMB6 (interacts with) NDUFV2","0","0","9606.ENSP00000270586","9606.ENSP00000327268","false","interacts with","PSMB6 (interacts with) NDUFV2","0","0"
"124","122","197","0","0","0","0","0","0","0","interacts with","FKBP3 (interacts with) NDUFA12","0","0","9606.ENSP00000216330","9606.ENSP00000330737","false","interacts with","FKBP3 (interacts with) NDUFA12","0","0"
"0","62","220","0","0","0","0","181","0","0","interacts with","NDUFA7 (interacts with) ACO1","0","0","9606.ENSP00000301457","9606.ENSP00000309477","false","interacts with","NDUFA7 (interacts with) ACO1","0","67"
"103","344","387","0","0","0","0","0","0","0","interacts with","HSPE1 (interacts with) NDUFA12","0","0","9606.ENSP00000233893","9606.ENSP00000330737","false","interacts with","HSPE1 (interacts with) NDUFA12","0","42"
"0","63","373","242","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) ATPAF2","0","0","9606.ENSP00000330737","9606.ENSP00000417190","false","interacts with","NDUFA12 (interacts with) ATPAF2","145","90"
"0","167","594","0","0","0","0","533","0","0","interacts with","APOBEC3D (interacts with) NDUFA12","0","0","9606.ENSP00000216099","9606.ENSP00000330737","false","interacts with","APOBEC3D (interacts with) NDUFA12","0","0"
"111","158","219","0","0","0","0","0","0","0","interacts with","TBCA (interacts with) NDUFA12","0","0","9606.ENSP00000306362","9606.ENSP00000330737","false","interacts with","TBCA (interacts with) NDUFA12","0","0"
"117","66","421","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) PSMA4","0","0","9606.ENSP00000330737","9606.ENSP00000044462","false","interacts with","NDUFA12 (interacts with) PSMA4","113","303"
"0","62","317","0","0","0","0","182","0","0","interacts with","NDUFV2 (interacts with) ACO1","0","0","9606.ENSP00000327268","9606.ENSP00000309477","false","interacts with","NDUFV2 (interacts with) ACO1","90","138"
"47","129","326","0","0","0","0","176","0","0","interacts with","TXNRD2 (interacts with) NDUFV2","0","0","9606.ENSP00000383365","9606.ENSP00000327268","false","interacts with","TXNRD2 (interacts with) NDUFV2","74","101"
